idx,episode_id,label,confidence,racket,source_csv,lateral_offset_m,lateral_velocity_window_mps,pre_to_hit_delta_m,score_forehand,score_backhand,reason
631,Table_Tennis_01_014_TennisBats01_111p49_113p49_Skeleton001,unknown,0.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.56695,-0.08653,-0.01739,1.75,0.00,weak_motion_evidence
632,Table_Tennis_01_014_TennisBats01_112p84_114p84_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.34310,-0.73545,-0.05376,5.75,0.00,body_local_swing_forehand
633,Table_Tennis_01_014_TennisBats01_114p11_116p11_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.41725,-1.05794,-0.08238,6.75,0.00,body_local_swing_forehand
634,Table_Tennis_01_014_TennisBats01_115p31_117p31_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.57264,-1.63711,-0.09239,6.75,0.00,body_local_swing_forehand
635,Table_Tennis_01_014_TennisBats01_124p87_126p87_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.46706,-1.25135,-0.07733,6.75,0.00,body_local_swing_forehand
636,Table_Tennis_01_014_TennisBats01_133p36_135p36_Skeleton001,unknown,0.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.59973,0.05450,-0.01313,1.75,0.00,weak_motion_evidence
637,Table_Tennis_01_014_TennisBats01_134p60_136p60_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.34639,-0.60505,-0.03815,4.75,0.00,body_local_swing_forehand
638,Table_Tennis_01_014_TennisBats01_135p86_137p86_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.34858,-1.08806,-0.07434,6.75,0.00,body_local_swing_forehand
639,Table_Tennis_01_014_TennisBats01_138p27_140p27_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.40542,-1.12184,-0.08054,6.75,0.00,body_local_swing_forehand
640,Table_Tennis_01_014_TennisBats01_150p33_152p33_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.46083,-0.86381,-0.06780,6.75,0.00,body_local_swing_forehand
641,Table_Tennis_01_014_TennisBats01_151p56_153p56_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.29189,-1.25997,-0.05875,5.00,0.00,body_local_swing_forehand
642,Table_Tennis_01_014_TennisBats01_152p79_154p79_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.46438,-0.59076,-0.04233,4.75,0.00,body_local_swing_forehand
643,Table_Tennis_01_014_TennisBats01_154p10_156p10_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.38508,-1.06968,-0.07560,6.75,0.00,body_local_swing_forehand
644,Table_Tennis_01_014_TennisBats01_155p38_157p38_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.29855,-1.61870,-0.09999,6.00,0.00,body_local_swing_forehand
645,Table_Tennis_01_014_TennisBats01_156p64_158p64_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.42456,-0.85692,-0.06311,6.75,0.00,body_local_swing_forehand
646,Table_Tennis_01_014_TennisBats01_157p88_159p88_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.47458,-1.01615,-0.06431,6.75,0.00,body_local_swing_forehand
647,Table_Tennis_01_014_TennisBats01_159p12_161p12_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.38212,-1.03578,-0.07384,6.75,0.00,body_local_swing_forehand
648,Table_Tennis_01_014_TennisBats01_160p49_162p49_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.59061,-0.50005,-0.03438,4.75,0.00,body_local_swing_forehand
649,Table_Tennis_01_014_TennisBats01_171p36_173p36_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.32257,-1.32732,-0.07590,6.75,0.00,body_local_swing_forehand
650,Table_Tennis_01_014_TennisBats01_172p64_174p64_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.45450,-0.94098,-0.06430,6.75,0.00,body_local_swing_forehand
651,Table_Tennis_01_014_TennisBats01_174p04_176p04_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.38812,-1.24503,-0.09707,6.75,0.00,body_local_swing_forehand
652,Table_Tennis_01_014_TennisBats01_176p43_178p43_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.39180,-1.67141,-0.10724,6.75,0.00,body_local_swing_forehand
653,Table_Tennis_01_014_TennisBats01_17p08_19p08_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.20308,-2.08174,-0.17054,6.00,0.00,body_local_swing_forehand
654,Table_Tennis_01_014_TennisBats01_182p86_184p86_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.35707,-1.12808,-0.07992,6.75,0.00,body_local_swing_forehand
655,Table_Tennis_01_014_TennisBats01_185p36_187p36_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.35620,-1.15673,-0.08127,6.75,0.00,body_local_swing_forehand
656,Table_Tennis_01_014_TennisBats01_186p60_188p60_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.45099,-0.94421,-0.07506,6.75,0.00,body_local_swing_forehand
657,Table_Tennis_01_014_TennisBats01_187p84_189p84_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.52130,-1.75326,-0.10254,6.75,0.00,body_local_swing_forehand
658,Table_Tennis_01_014_TennisBats01_18p54_20p54_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.38099,-1.26771,-0.07387,6.75,0.00,body_local_swing_forehand
659,Table_Tennis_01_014_TennisBats01_198p90_200p90_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.33328,-1.58211,-0.09281,6.75,0.00,body_local_swing_forehand
660,Table_Tennis_01_014_TennisBats01_1p25_3p25_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.40210,-0.90188,-0.05606,5.75,0.00,body_local_swing_forehand
661,Table_Tennis_01_014_TennisBats01_200p13_202p13_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.45981,-1.15844,-0.07034,6.75,0.00,body_local_swing_forehand
662,Table_Tennis_01_014_TennisBats01_204p84_206p84_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.36170,-1.34110,-0.07866,6.75,0.00,body_local_swing_forehand
663,Table_Tennis_01_014_TennisBats01_207p29_209p29_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.40763,-1.22517,-0.07611,6.75,0.00,body_local_swing_forehand
664,Table_Tennis_01_014_TennisBats01_208p49_210p49_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.41417,-1.43045,-0.09141,6.75,0.00,body_local_swing_forehand
665,Table_Tennis_01_014_TennisBats01_209p73_211p73_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.37484,-1.68948,-0.12133,6.75,0.00,body_local_swing_forehand
666,Table_Tennis_01_014_TennisBats01_20p93_22p93_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.48391,-1.41987,-0.09277,6.75,0.00,body_local_swing_forehand
667,Table_Tennis_01_014_TennisBats01_210p93_212p93_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.50247,-1.65690,-0.08153,6.75,0.00,body_local_swing_forehand
668,Table_Tennis_01_014_TennisBats01_212p17_214p17_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.37946,-1.74304,-0.11509,6.75,0.00,body_local_swing_forehand
669,Table_Tennis_01_014_TennisBats01_213p47_215p47_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.46613,-1.21333,-0.10032,6.75,0.00,body_local_swing_forehand
670,Table_Tennis_01_014_TennisBats01_214p69_216p69_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.39132,-1.38529,-0.09975,6.75,0.00,body_local_swing_forehand
671,Table_Tennis_01_014_TennisBats01_215p91_217p91_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.44579,-1.67395,-0.10010,6.75,0.00,body_local_swing_forehand
672,Table_Tennis_01_014_TennisBats01_22p16_24p16_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.35345,-1.40081,-0.07538,6.75,0.00,body_local_swing_forehand
673,Table_Tennis_01_014_TennisBats01_23p39_25p39_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.43449,-1.48514,-0.09725,6.75,0.00,body_local_swing_forehand
674,Table_Tennis_01_014_TennisBats01_25p83_27p83_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.40255,-0.77480,-0.04809,5.75,0.00,body_local_swing_forehand
675,Table_Tennis_01_014_TennisBats01_27p14_29p14_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.40233,-1.70256,-0.11541,6.75,0.00,body_local_swing_forehand
676,Table_Tennis_01_014_TennisBats01_2p45_4p45_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.37771,-0.98406,-0.06451,6.75,0.00,body_local_swing_forehand
677,Table_Tennis_01_014_TennisBats01_3p65_5p65_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.39681,-1.20890,-0.07679,6.75,0.00,body_local_swing_forehand
678,Table_Tennis_01_014_TennisBats01_50p74_52p74_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.31230,-1.63904,-0.10607,6.00,0.00,body_local_swing_forehand
679,Table_Tennis_01_014_TennisBats01_51p98_53p98_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.30769,-1.52878,-0.10175,6.00,0.00,body_local_swing_forehand
680,Table_Tennis_01_014_TennisBats01_53p29_55p29_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.35129,-1.22323,-0.05823,5.75,0.00,body_local_swing_forehand
681,Table_Tennis_01_014_TennisBats01_54p53_56p53_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.35993,-1.22736,-0.08304,6.75,0.00,body_local_swing_forehand
682,Table_Tennis_01_014_TennisBats01_55p86_57p86_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.34567,-1.47550,-0.10144,6.75,0.00,body_local_swing_forehand
683,Table_Tennis_01_014_TennisBats01_57p13_59p13_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.35407,-1.28044,-0.08303,6.75,0.00,body_local_swing_forehand
684,Table_Tennis_01_014_TennisBats01_58p43_60p43_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.36513,-1.14332,-0.05644,5.75,0.00,body_local_swing_forehand
685,Table_Tennis_01_014_TennisBats01_59p72_61p72_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.44472,-0.88992,-0.05090,5.75,0.00,body_local_swing_forehand
686,Table_Tennis_01_014_TennisBats01_61p06_63p06_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.22344,-1.74491,-0.11509,6.00,0.00,body_local_swing_forehand
687,Table_Tennis_01_014_TennisBats01_67p41_69p41_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.35745,-1.12446,-0.07826,6.75,0.00,body_local_swing_forehand
688,Table_Tennis_01_014_TennisBats01_68p68_70p68_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.21955,-1.83807,-0.09107,6.00,0.00,body_local_swing_forehand
689,Table_Tennis_01_014_TennisBats01_69p96_71p96_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.36343,-1.64971,-0.11605,6.75,0.00,body_local_swing_forehand
690,Table_Tennis_01_014_TennisBats01_6p01_8p01_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.58742,-0.64112,-0.04505,4.75,0.00,body_local_swing_forehand
691,Table_Tennis_01_014_TennisBats01_71p21_73p21_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.34700,-1.25105,-0.06978,6.75,0.00,body_local_swing_forehand
692,Table_Tennis_01_014_TennisBats01_75p61_77p61_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.27043,-0.75083,-0.02158,4.00,0.00,body_local_swing_forehand
693,Table_Tennis_01_014_TennisBats01_76p94_78p94_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.59694,-1.59512,-0.10923,6.75,0.00,body_local_swing_forehand
694,Table_Tennis_01_014_TennisBats01_78p19_80p19_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.32482,-1.37207,-0.10243,6.75,0.00,body_local_swing_forehand
695,Table_Tennis_01_014_TennisBats01_79p50_81p50_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.37964,-1.58897,-0.11904,6.75,0.00,body_local_swing_forehand
696,Table_Tennis_01_014_TennisBats01_7p25_9p25_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.33153,-1.36334,-0.08690,6.75,0.00,body_local_swing_forehand
697,Table_Tennis_01_014_TennisBats01_80p71_82p71_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.34380,-1.54106,-0.09531,6.75,0.00,body_local_swing_forehand
698,Table_Tennis_01_014_TennisBats01_88p06_90p06_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.37319,-1.37243,-0.10509,6.75,0.00,body_local_swing_forehand
699,Table_Tennis_01_014_TennisBats01_89p28_91p28_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.37713,-0.87170,-0.04679,5.75,0.00,body_local_swing_forehand
700,Table_Tennis_01_014_TennisBats01_8p47_10p47_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.36030,-1.70715,-0.11722,6.75,0.00,body_local_swing_forehand
701,Table_Tennis_01_014_TennisBats01_91p71_93p71_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.33910,-1.35675,-0.08794,6.75,0.00,body_local_swing_forehand
702,Table_Tennis_01_014_TennisBats01_9p69_11p69_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.31887,-1.67298,-0.12880,6.00,0.00,body_local_swing_forehand
703,Table_Tennis_01_014_TennisBats02_0p64_2p64_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.11910,0.27215,0.02606,0.00,3.75,body_local_swing_backhand
704,Table_Tennis_01_014_TennisBats02_100p96_102p96_Skeleton002,backhand,0.9500,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.17171,0.35843,0.01770,0.00,3.00,body_local_swing_backhand
705,Table_Tennis_01_014_TennisBats02_102p23_104p23_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.19574,0.42547,0.03034,0.00,4.00,body_local_swing_backhand
706,Table_Tennis_01_014_TennisBats02_103p46_105p46_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.22250,0.58659,0.03647,0.00,4.00,body_local_swing_backhand
707,Table_Tennis_01_014_TennisBats02_104p78_106p78_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.23468,0.68161,0.05999,0.00,5.00,body_local_swing_backhand
708,Table_Tennis_01_014_TennisBats02_106p04_108p04_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.09005,0.83458,0.02961,0.00,5.75,body_local_swing_backhand
709,Table_Tennis_01_014_TennisBats02_107p31_109p31_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.14409,0.49880,0.03439,0.00,4.75,body_local_swing_backhand
710,Table_Tennis_01_014_TennisBats02_10p30_12p30_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.14275,0.35305,0.02874,0.00,4.75,body_local_swing_backhand
711,Table_Tennis_01_014_TennisBats02_110p53_112p53_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.01093,0.92438,0.02040,0.00,4.75,body_local_swing_backhand
712,Table_Tennis_01_014_TennisBats02_112p15_114p15_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.10511,0.76922,0.03091,0.00,5.75,body_local_swing_backhand
713,Table_Tennis_01_014_TennisBats02_113p47_115p47_Skeleton002,backhand,0.9500,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.21025,0.39236,0.01877,0.00,3.00,body_local_swing_backhand
714,Table_Tennis_01_014_TennisBats02_114p68_116p68_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.11651,0.66605,0.03078,0.00,5.75,body_local_swing_backhand
715,Table_Tennis_01_014_TennisBats02_124p06_126p06_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.00662,0.86995,0.01525,0.00,4.75,body_local_swing_backhand
716,Table_Tennis_01_014_TennisBats02_125p49_127p49_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.18801,0.78223,0.05671,0.00,5.00,body_local_swing_backhand
717,Table_Tennis_01_014_TennisBats02_132p40_134p40_Skeleton002,backhand,0.9000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,-0.01294,0.38390,-0.00726,0.00,2.75,body_local_swing_backhand
718,Table_Tennis_01_014_TennisBats02_134p02_136p02_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.12219,0.86660,0.04209,0.00,5.75,body_local_swing_backhand
719,Table_Tennis_01_014_TennisBats02_135p24_137p24_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.24158,0.54650,0.03640,0.00,4.00,body_local_swing_backhand
720,Table_Tennis_01_014_TennisBats02_136p48_138p48_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.17598,0.23346,0.00698,0.00,1.00,weak_motion_evidence
721,Table_Tennis_01_014_TennisBats02_138p83_140p83_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.10834,0.90996,0.05142,0.00,5.75,body_local_swing_backhand
722,Table_Tennis_01_014_TennisBats02_149p49_151p49_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,-0.00813,0.69608,-0.00048,0.00,3.75,body_local_swing_backhand
723,Table_Tennis_01_014_TennisBats02_150p94_152p94_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.19299,0.22354,0.00827,0.00,1.00,weak_motion_evidence
724,Table_Tennis_01_014_TennisBats02_152p20_154p20_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.20424,0.58176,0.03718,0.00,4.00,body_local_swing_backhand
725,Table_Tennis_01_014_TennisBats02_153p43_155p43_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.02943,0.65951,0.02096,0.00,4.75,body_local_swing_backhand
726,Table_Tennis_01_014_TennisBats02_154p71_156p71_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.21029,0.62539,0.03082,0.00,4.00,body_local_swing_backhand
727,Table_Tennis_01_014_TennisBats02_156p03_158p03_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.28153,0.76298,0.05912,0.00,5.00,body_local_swing_backhand
728,Table_Tennis_01_014_TennisBats02_157p24_159p24_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.13018,0.61578,0.02487,0.00,3.75,body_local_swing_backhand
729,Table_Tennis_01_014_TennisBats02_158p51_160p51_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.10339,0.96575,0.04659,0.00,5.75,body_local_swing_backhand
730,Table_Tennis_01_014_TennisBats02_159p86_161p86_Skeleton002,forehand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.56711,-1.15013,-0.04120,5.75,0.00,body_local_swing_forehand
731,Table_Tennis_01_014_TennisBats02_170p74_172p74_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.14409,0.73292,0.04259,0.00,5.75,body_local_swing_backhand
732,Table_Tennis_01_014_TennisBats02_171p99_173p99_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.19959,0.64857,0.04073,0.00,4.00,body_local_swing_backhand
733,Table_Tennis_01_014_TennisBats02_173p26_175p26_Skeleton002,unknown,0.0500,TennisBats02,Csv/Point/Table Tennis_01_014.csv,-0.01778,0.27429,-0.03188,2.00,1.75,ambiguous_body_local_swing
734,Table_Tennis_01_014_TennisBats02_174p61_176p61_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.16761,0.82781,0.07189,0.00,6.00,body_local_swing_backhand
735,Table_Tennis_01_014_TennisBats02_17p91_19p91_Skeleton002,backhand,0.9500,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.17971,0.31086,0.02392,0.00,3.00,body_local_swing_backhand
736,Table_Tennis_01_014_TennisBats02_182p03_184p03_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.02807,1.22676,0.03890,0.00,5.75,body_local_swing_backhand
737,Table_Tennis_01_014_TennisBats02_183p54_185p54_Skeleton002,backhand,0.9500,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.19087,0.37347,0.02063,0.00,3.00,body_local_swing_backhand
738,Table_Tennis_01_014_TennisBats02_184p74_186p74_Skeleton002,backhand,0.9500,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.16411,0.44636,0.01879,0.00,3.00,body_local_swing_backhand
739,Table_Tennis_01_014_TennisBats02_185p95_187p95_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.16888,0.50273,0.02732,0.00,4.00,body_local_swing_backhand
740,Table_Tennis_01_014_TennisBats02_187p19_189p19_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.10894,0.76166,0.04394,0.00,5.75,body_local_swing_backhand
741,Table_Tennis_01_014_TennisBats02_188p39_190p39_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.06439,0.65847,0.03823,0.00,5.75,body_local_swing_backhand
742,Table_Tennis_01_014_TennisBats02_189p69_191p69_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.06300,0.95460,0.03999,0.00,5.75,body_local_swing_backhand
743,Table_Tennis_01_014_TennisBats02_198p25_200p25_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.24562,0.59688,0.06511,0.00,5.00,body_local_swing_backhand
744,Table_Tennis_01_014_TennisBats02_199p50_201p50_Skeleton002,backhand,0.9000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.14597,0.38076,0.00864,0.00,2.75,body_local_swing_backhand
745,Table_Tennis_01_014_TennisBats02_200p71_202p71_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.17997,0.44638,0.02761,0.00,4.00,body_local_swing_backhand
746,Table_Tennis_01_014_TennisBats02_204p03_206p03_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.03993,0.99718,0.02397,0.00,4.75,body_local_swing_backhand
747,Table_Tennis_01_014_TennisBats02_205p42_207p42_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.11437,0.27318,0.00739,0.00,1.75,weak_motion_evidence
748,Table_Tennis_01_014_TennisBats02_207p86_209p86_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.10826,0.40071,0.02106,0.00,3.75,body_local_swing_backhand
749,Table_Tennis_01_014_TennisBats02_209p07_211p07_Skeleton002,backhand,0.9000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.11807,0.42572,0.01051,0.00,2.75,body_local_swing_backhand
750,Table_Tennis_01_014_TennisBats02_20p28_22p28_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.05557,0.57587,0.01557,0.00,3.75,body_local_swing_backhand
751,Table_Tennis_01_014_TennisBats02_210p30_212p30_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,-0.02077,0.67638,0.01028,0.00,3.75,body_local_swing_backhand
752,Table_Tennis_01_014_TennisBats02_212p82_214p82_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.15076,0.82168,0.07701,0.00,6.75,body_local_swing_backhand
753,Table_Tennis_01_014_TennisBats02_214p07_216p07_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.07888,1.42446,0.08924,0.00,6.75,body_local_swing_backhand
754,Table_Tennis_01_014_TennisBats02_216p49_218p49_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.08806,1.00319,0.04009,0.00,5.75,body_local_swing_backhand
755,Table_Tennis_01_014_TennisBats02_21p49_23p49_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.09709,0.45098,0.01886,0.00,3.75,body_local_swing_backhand
756,Table_Tennis_01_014_TennisBats02_22p76_24p76_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.12115,0.35850,0.01984,0.00,3.75,body_local_swing_backhand
757,Table_Tennis_01_014_TennisBats02_25p22_27p22_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.12255,0.83847,0.04908,0.00,5.75,body_local_swing_backhand
758,Table_Tennis_01_014_TennisBats02_26p48_28p48_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_014.csv,0.15138,0.75633,0.04435,0.00,5.75,body_local_swing_backhand
